Mouse_Tissue_ID,Mouse_ID,Experiment,bc1_well,well_type,Tissue,Genotype,Protocol,Chemistry,Multiplexed_sample1,Multiplexed_sample2,Row,Column,SampleType,Sex,Age,Notes,DOB,Age_days,Body_weight_g,Estrus_cycle,Dissection_date,Dissection_time,ZT,Dissector,Tissue_weight_mg
835_B6J_D_12M_03,835,igvf_cr01,C10,Single,CortexHippocampus,B6J,Parse_WT_Mega,v3,NA,NA,C,10,Nuclei,Male,PNM_03,,12/3/24,83,25.3,NA,2/24/25,12:59 ,ZT18.5,MD,132
836_B6J_D_12F_03,836,igvf_cr01,C11,Single,CortexHippocampus,B6J,Parse_WT_Mega,v3,NA,NA,C,11,Nuclei,Female,PNM_03,,11/26/24,87,22.2,NA,2/21/25,17:00 ,ZT22.5,MD,139
837_B6J_D_12M_03,837,igvf_cr01,C12,Single,CortexHippocampus,B6J,Parse_WT_Mega,v3,NA,NA,C,12,Nuclei,Male,PNM_03,,12/3/24,83,27.3,NA,2/24/25,17:00 ,ZT22.5,MD,136
862_CASTJ_L_12F_03,862,igvf_cr01,D1,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,1,Nuclei,Female,PNM_03,,12/24/24,85,19.6,NA,3/19/25,9:05 ,ZT2.5,MD,105
839_CASTJ_L_12M_03,839,igvf_cr01,D2,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,2,Nuclei,Male,PNM_03,,12/24/24,83,16.4,NA,3/17/25,9:17 ,ZT3,MD,107
840_CASTJ_L_12F_03,840,igvf_cr01,D3,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,3,Nuclei,Female,PNM_03,,12/17/24,87,14.2,NA,3/14/25,13:15 ,ZT7,MD,117
841_CASTJ_L_12M_03,841,igvf_cr01,D4,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,4,Nuclei,Male,PNM_03,,12/24/24,83,17.9,NA,3/17/25,13:14 ,ZT6.5,MD,135
842_CASTJ_L_12F_03,842,igvf_cr01,D5,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,5,Nuclei,Female,PNM_03,,12/17/24,87,13.6,NA,3/14/25,17:13 ,ZT10.5,MD,134
819_CASTJ_L_12M_03,819,igvf_cr01,D6,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,6,Nuclei,Male,PNM_03,,12/17/24,85,17.0,NA,3/12/25,16:58 ,ZT10.5,MD,107
844_CASTJ_D_12F_03,844,igvf_cr01,D7,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,7,Nuclei,Female,PNM_03,,11/26/24,87,13.6,NA,2/21/25,9:22 ,ZT15,MD,126
845_CASTJ_D_12M_03,845,igvf_cr01,D8,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,8,Nuclei,Male,PNM_03,,12/3/24,83,16.9,NA,2/24/25,9:20 ,ZT15,MD,111
846_CASTJ_D_12F_03,846,igvf_cr01,D9,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,9,Nuclei,Female,PNM_03,,11/26/24,87,13.6,NA,2/21/25,13:19 ,ZT19,MD,111
847_CASTJ_D_12M_03,847,igvf_cr01,D10,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,10,Nuclei,Male,PNM_03,,12/3/24,83,16.3,NA,2/24/25,13:16 ,ZT19,MD,114
848_CASTJ_D_12F_03,848,igvf_cr01,D11,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,11,Nuclei,Female,PNM_03,,11/26/24,87,13.6,NA,2/21/25,17:16 ,ZT23,MD,106
849_CASTJ_D_12M_03,849,igvf_cr01,D12,Single,CortexHippocampus,CASTJ,Parse_WT_Mega,v3,NA,NA,D,12,Nuclei,Male,PNM_03,,12/3/24,83,16.4,NA,2/24/25,17:15 ,ZT23,MD,106
778_B6J_L_12F_33,778,igvf_cr01,E1,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,1,Nuclei,Female,PNM_03,,12/10/24,83,18.7,NA,3/3/25,9:06 ,ZT2.5,MD,109
779_B6J_L_12M_33,779,igvf_cr01,E2,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,2,Nuclei,Male,PNM_03,,12/10/24,85,28.6,NA,3/5/25,9:04 ,ZT2.5,MD,145
780_B6J_L_12F_33,780,igvf_cr01,E3,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,3,Nuclei,Female,PNM_03,,12/10/24,83,19.0,NA,3/3/25,13:01 ,ZT6.5,MD,140
781_B6J_L_12M_33,781,igvf_cr01,E4,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,4,Nuclei,Male,PNM_03,,12/10/24,85,26.2,NA,3/5/25,13:01 ,ZT6.5,MD,169
782_B6J_L_12F_33,782,igvf_cr01,E5,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,5,Nuclei,Female,PNM_03,,12/10/24,83,21.1,NA,3/3/25,17:02 ,ZT10.5,MD,132
783_B6J_L_12M_33,783,igvf_cr01,E6,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,6,Nuclei,Male,PNM_03,,12/10/24,85,27.0,NA,3/5/25,17:00 ,ZT10.5,MD,127
784_B6J_D_12F_33,784,igvf_cr01,E7,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,7,Nuclei,Female,PNM_03,,11/19/24,83,20.0,NA,2/10/25,9:05 ,ZT14.5,MD,109
785_B6J_D_12M_33,785,igvf_cr01,E8,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,8,Nuclei,Male,PNM_03,,11/19/24,85,27.8,NA,2/12/25,9:00 ,ZT14.5,MD,226
786_B6J_D_12F_33,786,igvf_cr01,E9,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,9,Nuclei,Female,PNM_03,,11/19/24,83,22.1,NA,2/10/25,13:02 ,ZT18.5,MD,162
787_B6J_D_12M_33,787,igvf_cr01,E10,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,10,Nuclei,Male,PNM_03,,11/19/24,85,29.9,NA,2/12/25,12:55 ,ZT18.5,MD,247
788_B6J_D_12F_33,788,igvf_cr01,E11,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,11,Nuclei,Female,PNM_03,,11/19/24,83,19.1,NA,2/10/25,17:02 ,ZT22.5,MD,208
789_B6J_D_12M_33,789,igvf_cr01,E12,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,E,12,Nuclei,Male,PNM_03,,11/19/24,85,29.1,NA,2/12/25,17:03 ,ZT22.5,MD,182
790_CASTJ_L_12F_33,790,igvf_cr01,F1,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,1,Nuclei,Female,PNM_03,,12/10/24,83,14.5,NA,3/3/25,9:20 ,ZT3,MD,98
791_CASTJ_L_12M_33,791,igvf_cr01,F2,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,2,Nuclei,Male,PNM_03,,12/10/24,85,16.1,NA,3/5/25,9:18 ,ZT3,MD,96
792_CASTJ_L_12F_33,792,igvf_cr01,F3,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,3,Nuclei,Female,PNM_03,,12/10/24,83,14.4,NA,3/3/25,13:15 ,ZT7,MD,104
793_CASTJ_L_12M_33,793,igvf_cr01,F4,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,4,Nuclei,Male,PNM_03,,12/10/24,85,16.7,NA,3/5/25,13:15 ,ZT7,MD,111
794_CASTJ_L_12F_33,794,igvf_cr01,F5,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,5,Nuclei,Female,PNM_03,,12/10/24,83,13.2,NA,3/3/25,17:18 ,ZT11,MD,79
795_CASTJ_L_12M_33,795,igvf_cr01,F6,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,6,Nuclei,Male,PNM_03,,12/10/24,85,15.9,NA,3/5/25,17:17 ,ZT11,MD,100
796_CASTJ_D_12F_33,796,igvf_cr01,F7,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,7,Nuclei,Female,PNM_03,,11/19/24,85,12.6,NA,2/12/25,9:12 ,ZT14.5,MD,118
797_CASTJ_D_12M_33,797,igvf_cr01,F8,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,8,Nuclei,Male,PNM_03,,11/19/24,83,16.1,NA,2/10/25,9:25 ,ZT15,MD,193
798_CASTJ_D_12F_33,798,igvf_cr01,F9,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,9,Nuclei,Female,PNM_03,,11/19/24,83,12.2,NA,2/10/25,13:15 ,ZT19,MD,162
799_CASTJ_D_12M_33,799,igvf_cr01,F10,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,10,Nuclei,Male,PNM_03,,11/19/24,85,17.8,NA,2/12/25,13:12 ,ZT18.5,MD,160
800_CASTJ_D_12F_33,800,igvf_cr01,F11,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,11,Nuclei,Female,PNM_03,,11/19/24,83,12.6,NA,2/10/25,17:13 ,ZT22.5,MD,149
801_CASTJ_D_12M_33,801,igvf_cr01,F12,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,F,12,Nuclei,Male,PNM_03,,11/19/24,85,18.3,NA,2/12/25,17:25 ,ZT23,MD,109
850_B6J_L_12F_33,850,igvf_cr01,G1,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,1,Nuclei,Female,PNM_03,,12/24/24,85,25.2,NA,3/19/25,9:19 ,ZT3,MD,106
827_B6J_L_12M_33,827,igvf_cr01,G2,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,2,Nuclei,Male,PNM_03,,12/24/24,83,26.4,NA,3/17/25,9:05 ,ZT2.5,MD,135
828_B6J_L_12F_33,828,igvf_cr01,G3,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,3,Nuclei,Female,PNM_03,,12/17/24,87,21.2,NA,3/14/25,13:00 ,ZT6.5,MD,150
829_B6J_L_12M_33,829,igvf_cr01,G4,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,4,Nuclei,Male,PNM_03,,12/24/24,83,25.8,NA,3/17/25,13:02 ,ZT6.5,MD,144
830_B6J_L_12F_33,830,igvf_cr01,G5,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,5,Nuclei,Female,PNM_03,,12/17/24,87,20.6,NA,3/14/25,17:00 ,ZT10.5,MD,119
807_B6J_L_12M_33,807,igvf_cr01,G6,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,6,Nuclei,Male,PNM_03,,12/17/24,85,24.8,NA,3/12/25,17:13 ,ZT10.5,MD,167
832_B6J_D_12F_33,832,igvf_cr01,G7,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,7,Nuclei,Female,PNM_03,,11/26/24,87,20.9,NA,2/21/25,9:05 ,ZT14.5,MD,150
833_B6J_D_12M_33,833,igvf_cr01,G8,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,8,Nuclei,Male,PNM_03,,12/3/24,83,27.7,NA,2/24/25,9:03 ,ZT14.5,MD,181
834_B6J_D_12F_33,834,igvf_cr01,G9,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,9,Nuclei,Female,PNM_03,,11/26/24,87,21.6,NA,2/21/25,13:04 ,ZT18.5,MD,147
835_B6J_D_12M_33,835,igvf_cr01,G10,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,10,Nuclei,Male,PNM_03,,12/3/24,83,25.3,NA,2/24/25,12:59 ,ZT18.5,MD,152
836_B6J_D_12F_33,836,igvf_cr01,G11,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,11,Nuclei,Female,PNM_03,,11/26/24,87,22.2,NA,2/21/25,17:00 ,ZT22.5,MD,154
837_B6J_D_12M_33,837,igvf_cr01,G12,Single,Gastrocnemius,B6J,Parse_WT_Mega,v3,NA,NA,G,12,Nuclei,Male,PNM_03,,12/3/24,83,27.3,NA,2/24/25,17:00 ,ZT22.5,MD,166
862_CASTJ_L_12F_33,862,igvf_cr01,H1,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,1,Nuclei,Female,PNM_03,,12/24/24,85,19.6,NA,3/19/25,9:05 ,ZT2.5,MD,101
839_CASTJ_L_12M_33,839,igvf_cr01,H2,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,2,Nuclei,Male,PNM_03,"no left over, protocol done on more than 1m nuclei",12/24/24,83,16.4,NA,3/17/25,9:17 ,ZT3,MD,99
840_CASTJ_L_12F_33,840,igvf_cr01,H3,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,3,Nuclei,Female,PNM_03,"no left over, protocol done on more than 1m nuclei",12/17/24,87,14.2,NA,3/14/25,13:15 ,ZT7,MD,103
841_CASTJ_L_12M_33,841,igvf_cr01,H4,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,4,Nuclei,Male,PNM_03,"no left over, protocol done on more than 1m nuclei",12/24/24,83,17.9,NA,3/17/25,13:14 ,ZT6.5,MD,109
842_CASTJ_L_12F_33,842,igvf_cr01,H5,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,5,Nuclei,Female,PNM_03,"no left over, protocol done on more than 1m nuclei",12/17/24,87,13.6,NA,3/14/25,17:13 ,ZT10.5,MD,88
819_CASTJ_L_12M_33,819,igvf_cr01,H6,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,6,Nuclei,Male,PNM_03,"no left over, protocol done on more than 1m nuclei",12/17/24,85,17.0,NA,3/12/25,16:58 ,ZT10.5,MD,118
844_CASTJ_D_12F_33,844,igvf_cr01,H7,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,7,Nuclei,Female,PNM_03,,11/26/24,87,13.6,NA,2/21/25,9:22 ,ZT15,MD,127
845_CASTJ_D_12M_33,845,igvf_cr01,H8,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,8,Nuclei,Male,PNM_03,,12/3/24,83,16.9,NA,2/24/25,9:20 ,ZT15,MD,123
846_CASTJ_D_12F_33,846,igvf_cr01,H9,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,9,Nuclei,Female,PNM_03,,11/26/24,87,13.6,NA,2/21/25,13:19 ,ZT19,MD,111
847_CASTJ_D_12M_33,847,igvf_cr01,H10,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,10,Nuclei,Male,PNM_03,,12/3/24,83,16.3,NA,2/24/25,13:16 ,ZT19,MD,137
848_CASTJ_D_12F_33,848,igvf_cr01,H11,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,11,Nuclei,Female,PNM_03,,11/26/24,87,13.6,NA,2/21/25,17:16 ,ZT23,MD,121
849_CASTJ_D_12M_33,849,igvf_cr01,H12,Single,Gastrocnemius,CASTJ,Parse_WT_Mega,v3,NA,NA,H,12,Nuclei,Male,PNM_03,,12/3/24,83,16.4,NA,2/24/25,17:15 ,ZT23,MD,122
778_B6J_L_12F_01,778,igvf_cr02b,A1,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,1,Nuclei,Female,PNM_03,,12/10/24,83,18.7,NA,3/3/25,9:06 ,ZT2.5,MD,101
779_B6J_L_12M_01,779,igvf_cr02b,A2,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,2,Nuclei,Male,PNM_03,,12/10/24,85,28.6,NA,3/5/25,9:04 ,ZT2.5,MD,122
780_B6J_L_12F_01,780,igvf_cr02b,A3,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,3,Nuclei,Female,PNM_03,,12/10/24,83,19.0,NA,3/3/25,13:01 ,ZT6.5,MD,77
781_B6J_L_12M_01,781,igvf_cr02b,A4,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,4,Nuclei,Male,PNM_03,,12/10/24,85,26.2,NA,3/5/25,13:01 ,ZT6.5,MD,113
782_B6J_L_12F_01,782,igvf_cr02b,A5,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,5,Nuclei,Female,PNM_03,,12/10/24,83,21.1,NA,3/3/25,17:02 ,ZT10.5,MD,110
783_B6J_L_12M_01,783,igvf_cr02b,A6,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,6,Nuclei,Male,PNM_03,,12/10/24,85,27.0,NA,3/5/25,17:00 ,ZT10.5,MD,123
784_B6J_D_12F_01,784,igvf_cr02b,A7,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,7,Nuclei,Female,PNM_03,,11/19/24,83,20.0,NA,2/10/25,9:05 ,ZT14.5,MD,106
785_B6J_D_12M_01,785,igvf_cr02b,A8,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,8,Nuclei,Male,PNM_03,,11/19/24,85,27.8,NA,2/12/25,9:00 ,ZT14.5,MD,89
786_B6J_D_12F_01,786,igvf_cr02b,A9,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,9,Nuclei,Female,PNM_03,,11/19/24,83,22.1,NA,2/10/25,13:02 ,ZT18.5,MD,129
787_B6J_D_12M_01,787,igvf_cr02b,A10,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,10,Nuclei,Male,PNM_03,,11/19/24,85,29.9,NA,2/12/25,12:55 ,ZT18.5,MD,104
788_B6J_D_12F_01,788,igvf_cr02b,A11,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,11,Nuclei,Female,PNM_03,,11/19/24,83,19.1,NA,2/10/25,17:02 ,ZT22.5,MD,103
789_B6J_D_12M_01,789,igvf_cr02b,A12,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,A,12,Nuclei,Male,PNM_03,,11/19/24,85,29.1,NA,2/12/25,17:03 ,ZT22.5,MD,99
790_CASTJ_L_12F_01,790,igvf_cr02b,B1,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,1,Nuclei,Female,PNM_03,,12/10/24,83,14.5,NA,3/3/25,9:20 ,ZT3,MD,96
791_CASTJ_L_12M_01,791,igvf_cr02b,B2,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,2,Nuclei,Male,PNM_03,,12/10/24,85,16.1,NA,3/5/25,9:18 ,ZT3,MD,78
792_CASTJ_L_12F_01,792,igvf_cr02b,B3,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,3,Nuclei,Female,PNM_03,,12/10/24,83,14.4,NA,3/3/25,13:15 ,ZT7,MD,92
793_CASTJ_L_12M_01,793,igvf_cr02b,B4,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,4,Nuclei,Male,PNM_03,,12/10/24,85,16.7,NA,3/5/25,13:15 ,ZT7,MD,92
794_CASTJ_L_12F_01,794,igvf_cr02b,B5,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,5,Nuclei,Female,PNM_03,,12/10/24,83,13.2,NA,3/3/25,17:18 ,ZT11,MD,NA
795_CASTJ_L_12M_01,795,igvf_cr02b,B6,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,6,Nuclei,Male,PNM_03,,12/10/24,85,15.9,NA,3/5/25,17:17 ,ZT11,MD,79
796_CASTJ_D_12F_01,796,igvf_cr02b,B7,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,7,Nuclei,Female,PNM_03,,11/19/24,85,12.6,NA,2/12/25,9:12 ,ZT14.5,MD,78
797_CASTJ_D_12M_01,797,igvf_cr02b,B8,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,8,Nuclei,Male,PNM_03,,11/19/24,83,16.1,NA,2/10/25,9:25 ,ZT15,MD,76
798_CASTJ_D_12F_01,798,igvf_cr02b,B9,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,9,Nuclei,Female,PNM_03,Nuclei were suspended in 4 mL RSB instead of 3,11/19/24,83,12.2,NA,2/10/25,13:15 ,ZT19,MD,133
799_CASTJ_D_12M_01,799,igvf_cr02b,B10,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,10,Nuclei,Male,PNM_03,Nuclei were suspended in 4 mL RSB instead of 3,11/19/24,85,17.8,NA,2/12/25,13:12 ,ZT18.5,MD,80
800_CASTJ_D_12F_01,800,igvf_cr02b,B11,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,11,Nuclei,Female,PNM_03,Nuclei were suspended in 4 mL RSB instead of 3,11/19/24,83,12.6,NA,2/10/25,17:13 ,ZT22.5,MD,77
801_CASTJ_D_12M_01,801,igvf_cr02b,B12,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,B,12,Nuclei,Male,PNM_03,Nuclei were suspended in 4 mL RSB instead of 3,11/19/24,85,18.3,NA,2/12/25,17:25 ,ZT23,MD,79
850_B6J_L_12F_01,850,igvf_cr02b,C1,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,1,Nuclei,Female,PNM_03,Nuclei were suspended in 4 mL RSB instead of 3,12/24/24,85,25.2,NA,3/19/25,9:19 ,ZT3,MD,100
827_B6J_L_12M_01,827,igvf_cr02b,C2,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,2,Nuclei,Male,PNM_03,Nuclei were suspended in 4 mL RSB instead of 3,12/24/24,83,26.4,NA,3/17/25,9:05 ,ZT2.5,MD,116
828_B6J_L_12F_01,828,igvf_cr02b,C3,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,3,Nuclei,Female,PNM_03,Nuclei were suspended in 4 mL RSB instead of 3,12/17/24,87,21.2,NA,3/14/25,13:00 ,ZT6.5,MD,94
829_B6J_L_12M_01,829,igvf_cr02b,C4,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,4,Nuclei,Male,PNM_03,Nuclei were suspended in 4 mL RSB instead of 3,12/24/24,83,25.8,NA,3/17/25,13:02 ,ZT6.5,MD,133
830_B6J_L_12F_01,830,igvf_cr02b,C5,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,5,Nuclei,Female,PNM_03,Did not dissociate on first attempt,12/17/24,87,20.6,NA,3/14/25,17:00 ,ZT10.5,MD,119
807_B6J_L_12M_01,807,igvf_cr02b,C6,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,6,Nuclei,Male,PNM_03,,12/17/24,85,24.8,NA,3/12/25,17:13 ,ZT10.5,MD,121
832_B6J_D_12F_01,832,igvf_cr02b,C7,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,7,Nuclei,Female,PNM_03,,11/26/24,87,20.9,NA,2/21/25,9:05 ,ZT14.5,MD,92
833_B6J_D_12M_01,833,igvf_cr02b,C8,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,8,Nuclei,Male,PNM_03,,12/3/24,83,27.7,NA,2/24/25,9:03 ,ZT14.5,MD,105
834_B6J_D_12F_01,834,igvf_cr02b,C9,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,9,Nuclei,Female,PNM_03,put into same dissociation tube as 835 - corrected before being dissociated,11/26/24,87,21.6,NA,2/21/25,13:04 ,ZT18.5,MD,111
835_B6J_D_12M_01,835,igvf_cr02b,C10,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,10,Nuclei,Male,PNM_03,,12/3/24,83,25.3,NA,2/24/25,12:59 ,ZT18.5,MD,110
836_B6J_D_12F_01,836,igvf_cr02b,C11,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,11,Nuclei,Female,PNM_03,,11/26/24,87,22.2,NA,2/21/25,17:00 ,ZT22.5,MD,94
837_B6J_D_12M_01,837,igvf_cr02b,C12,Single,DiencephalonPituitary,B6J,Parse_WT_Mega,v3,NA,NA,C,12,Nuclei,Male,PNM_03,,12/3/24,83,27.3,NA,2/24/25,17:00 ,ZT22.5,MD,109
862_CASTJ_L_12F_01,862,igvf_cr02b,D1,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,1,Nuclei,Female,PNM_03,,12/24/24,85,19.6,NA,3/19/25,9:05 ,ZT2.5,MD,87
839_CASTJ_L_12M_01,839,igvf_cr02b,D2,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,2,Nuclei,Male,PNM_03,,12/24/24,83,16.4,NA,3/17/25,9:17 ,ZT3,MD,72
840_CASTJ_L_12F_01,840,igvf_cr02b,D3,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,3,Nuclei,Female,PNM_03,,12/17/24,87,14.2,NA,3/14/25,13:15 ,ZT7,MD,103
841_CASTJ_L_12M_01,841,igvf_cr02b,D4,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,4,Nuclei,Male,PNM_03,,12/24/24,83,17.9,NA,3/17/25,13:14 ,ZT6.5,MD,75
842_CASTJ_L_12F_01,842,igvf_cr02b,D5,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,5,Nuclei,Female,PNM_03,,12/17/24,87,13.6,NA,3/14/25,17:13 ,ZT10.5,MD,102
819_CASTJ_L_12M_01,819,igvf_cr02b,D6,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,6,Nuclei,Male,PNM_03,,12/17/24,85,17.0,NA,3/12/25,16:58 ,ZT10.5,MD,110
844_CASTJ_D_12F_01,844,igvf_cr02b,D7,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,7,Nuclei,Female,PNM_03,,11/26/24,87,13.6,NA,2/21/25,9:22 ,ZT15,MD,100
845_CASTJ_D_12M_01,845,igvf_cr02b,D8,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,8,Nuclei,Male,PNM_03,,12/3/24,83,16.9,NA,2/24/25,9:20 ,ZT15,MD,50
846_CASTJ_D_12F_01,846,igvf_cr02b,D9,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,9,Nuclei,Female,PNM_03,,11/26/24,87,13.6,NA,2/21/25,13:19 ,ZT19,MD,71
847_CASTJ_D_12M_01,847,igvf_cr02b,D10,Single,DiencephalonPituitary,CASTJ,Parse_WT_Mega,v3,NA,NA,D,10,Nuclei,Male,PNM_03,,12/3/24,83,16.3,NA,2/24/25,13:16 ,ZT19,MD,84
